down,0.5018953084945679,0.19695675373077393,-6.770484901608143e-07,0.4624522030353546,0.384684294462204,-0.0406801775097847,0.39582958817481995,0.5387982130050659,-0.06658564507961273,0.33123669028282166,0.6648922562599182,-0.09703493863344193,0.29084011912345886,0.7649629712104797,-0.11853312700986862,0.2371233105659485,0.42570698261260986,0.01261783018708229,0.12353390455245972,0.4294034242630005,-0.03555937483906746,0.21562927961349487,0.4126143157482147,-0.06467949599027634,0.2837355136871338,0.4082437753677368,-0.07371541857719421,0.22568541765213013,0.3288511633872986,0.016442105174064636,0.12057814747095108,0.33401715755462646,-0.033492960035800934,0.23241953551769257,0.32284560799598694,-0.04991700127720833,0.2937401533126831,0.3202037513256073,-0.045703280717134476,0.2279089391231537,0.23543298244476318,0.009325584396719933,0.13517457246780396,0.23465576767921448,-0.03330495208501816,0.23862482607364655,0.2339944839477539,-0.023655936121940613,0.3021363615989685,0.23686502873897552,-0.002884842921048403,0.24041301012039185,0.1448669135570526,-0.0026455519255250692,0.16808804869651794,0.1460198312997818,-0.0240684375166893,0.23737449944019318,0.16475607454776764,-0.010025382041931152,0.2904541492462158,0.1708296686410904,0.009610355831682682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.5018334984779358,0.1893060803413391,-6.374698386935052e-07,0.4603957533836365,0.3797384202480316,-0.041690826416015625,0.3904421925544739,0.5367594361305237,-0.0693110004067421,0.3243105113506317,0.6631382703781128,-0.10109344869852066,0.2857655882835388,0.7646417617797852,-0.12415418773889542,0.22563698887825012,0.41713881492614746,0.005722186528146267,0.11096608638763428,0.4133695363998413,-0.03852652385830879,0.2076905518770218,0.3973906636238098,-0.06364316493272781,0.27637848258018494,0.3969156742095947,-0.07056048512458801,0.2141384780406952,0.31637030839920044,0.01028765831142664,0.10873298346996307,0.3132936954498291,-0.037706851959228516,0.22508271038532257,0.30324915051460266,-0.052415091544389725,0.28915533423423767,0.30470216274261475,-0.04687041789293289,0.21913273632526398,0.2216968685388565,0.005090728402137756,0.1265009641647339,0.2162582278251648,-0.03634866327047348,0.2327486276626587,0.21669918298721313,-0.027020124718546867,0.30048230290412903,0.22332189977169037,-0.006326529197394848,0.23510143160820007,0.13230718672275543,-0.004678317811340094,0.15796753764152527,0.13035589456558228,-0.027054833248257637,0.22695176303386688,0.14849652349948883,-0.01336189266294241,0.2831937074661255,0.15701927244663239,0.006522330455482006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.4871968626976013,0.1696082055568695,-5.707602781512833e-07,0.45800936222076416,0.3319997191429138,-0.03789561986923218,0.3944580554962158,0.46775567531585693,-0.06173822656273842,0.3558557629585266,0.5591751337051392,-0.08825819194316864,0.3381349444389343,0.6291933059692383,-0.10786478966474533,0.24321210384368896,0.365043044090271,-0.007798458449542522,0.15874767303466797,0.36541032791137695,-0.058603499084711075,0.24338744580745697,0.352977454662323,-0.08595029264688492,0.30181461572647095,0.3507678806781769,-0.09387779980897903,0.2357911467552185,0.27073219418525696,-0.010511179454624653,0.1530430018901825,0.26769521832466125,-0.06158795580267906,0.2563844323158264,0.2624414563179016,-0.07331757247447968,0.3076205253601074,0.2580864727497101,-0.06509266793727875,0.23866333067417145,0.17643606662750244,-0.02317586913704872,0.16448110342025757,0.17064756155014038,-0.06700707226991653,0.26340416073799133,0.1784253716468811,-0.0544133298099041,0.3127046823501587,0.18181848526000977,-0.03180046007037163,0.25528544187545776,0.08262886106967926,-0.040093034505844116,0.19534090161323547,0.08311492204666138,-0.06359762698411942,0.26056334376335144,0.10542461276054382,-0.04749608784914017,0.29978159070014954,0.11461515724658966,-0.026046589016914368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.5372332334518433,0.3971099555492401,-4.894073413197475e-07,0.5197694301605225,0.5424217581748962,-0.03849101811647415,0.4797351360321045,0.6777240037918091,-0.06887363642454147,0.45240285992622375,0.7889628410339355,-0.10050002485513687,0.4363729953765869,0.8804764747619629,-0.1263216733932495,0.3385162651538849,0.5988112688064575,-0.023108432069420815,0.2637012302875519,0.6175259947776794,-0.06541704386472702,0.3276385962963104,0.5932804942131042,-0.09189966320991516,0.382047563791275,0.5777610540390015,-0.10323871672153473,0.32250818610191345,0.5197957754135132,-0.022873060777783394,0.25376248359680176,0.5325685739517212,-0.06273159384727478,0.3326379358768463,0.512906014919281,-0.07503945380449295,0.3812837302684784,0.5031259655952454,-0.0748639702796936,0.3183675706386566,0.44104132056236267,-0.030226819217205048,0.2625839114189148,0.44783714413642883,-0.061751704663038254,0.3347563147544861,0.4384928345680237,-0.053270451724529266,0.38049250841140747,0.43599244952201843,-0.04075021296739578,0.32452619075775146,0.3640553057193756,-0.042259301990270615,0.27855756878852844,0.36383581161499023,-0.05914130061864853,0.33074769377708435,0.374589204788208,-0.04730649292469025,0.3686055839061737,0.3829372823238373,-0.03377258777618408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.604162335395813,0.43586450815200806,-6.032360033714212e-07,0.5800014734268188,0.5806744694709778,-0.03581249341368675,0.5344900488853455,0.7156152725219727,-0.0648295134305954,0.5053476095199585,0.8226144313812256,-0.09671641141176224,0.4905005097389221,0.9085485935211182,-0.12164173275232315,0.3950851857662201,0.6376709938049316,-0.016408637166023254,0.31523895263671875,0.6509848237037659,-0.062431700527668,0.383476585149765,0.6373871564865112,-0.08860418200492859,0.4348987936973572,0.626496434211731,-0.09859996289014816,0.38234278559684753,0.5585402250289917,-0.019141798838973045,0.30954626202583313,0.5740160942077637,-0.06304055452346802,0.3962211310863495,0.5643781423568726,-0.07213633507490158,0.439888060092926,0.5536920428276062,-0.06749022752046585,0.3791321814060211,0.47774407267570496,-0.030734002590179443,0.31644710898399353,0.48925772309303284,-0.06453558057546616,0.3939642608165741,0.4854084849357605,-0.05119417980313301,0.4359627962112427,0.47887110710144043,-0.0338590033352375,0.3863447308540344,0.3967984914779663,-0.04717964679002762,0.33088162541389465,0.40364786982536316,-0.06249478831887245,0.38153693079948425,0.4189509153366089,-0.047195933759212494,0.4168480932712555,0.4239843189716339,-0.03051542490720749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.6004722118377686,0.4950565695762634,-5.412167638496612e-07,0.5920565128326416,0.6403321027755737,-0.03598419576883316,0.5460867285728455,0.7710222005844116,-0.0611981637775898,0.515079915523529,0.8723633289337158,-0.08845154196023941,0.49904194474220276,0.9545982480049133,-0.10915308445692062,0.40858539938926697,0.705439567565918,-0.015353173017501831,0.3247087597846985,0.7220380306243896,-0.0579279400408268,0.39265915751457214,0.6932477355003357,-0.08095289766788483,0.4474814534187317,0.6768689751625061,-0.08821580559015274,0.3964414596557617,0.6285292506217957,-0.0160920862108469,0.32351863384246826,0.6402612328529358,-0.05928477272391319,0.4084954559803009,0.6147009134292603,-0.07018822431564331,0.45744532346725464,0.6025906801223755,-0.06571965664625168,0.39270010590553284,0.5522969961166382,-0.024861551821231842,0.3234191834926605,0.5639626383781433,-0.0604628324508667,0.40445196628570557,0.5481176376342773,-0.04866616055369377,0.4537515640258789,0.540215015411377,-0.030641654506325722,0.39815664291381836,0.4746522903442383,-0.03789054974913597,0.34064042568206787,0.48654478788375854,-0.0579860657453537,0.39511191844940186,0.48991525173187256,-0.04500801861286163,0.4343944787979126,0.4895692765712738,-0.028408193960785866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.542946994304657,0.38320034742355347,-5.361896455724491e-07,0.5204914212226868,0.5223782658576965,-0.03563293442130089,0.46647265553474426,0.64866703748703,-0.06344740837812424,0.4289187788963318,0.7516472339630127,-0.09365938603878021,0.40578004717826843,0.8402149677276611,-0.11730600893497467,0.328013151884079,0.565119743347168,-0.016857096925377846,0.24591511487960815,0.582655131816864,-0.06112544611096382,0.3150859773159027,0.5650495886802673,-0.08709114789962769,0.368897020816803,0.5525436997413635,-0.09699217975139618,0.3184225857257843,0.4882623255252838,-0.01898793689906597,0.2453627586364746,0.4994424283504486,-0.06203761696815491,0.32964786887168884,0.4859132468700409,-0.07361956685781479,0.37657469511032104,0.47726109623908997,-0.07057192176580429,0.31930580735206604,0.41085147857666016,-0.029116515070199966,0.2564050853252411,0.41817528009414673,-0.06369929760694504,0.33427318930625916,0.4138473570346832,-0.05250684544444084,0.3798799216747284,0.4108443558216095,-0.036031920462846756,0.3300018310546875,0.33403080701828003,-0.043671865016222,0.27781009674072266,0.33624154329299927,-0.061346013098955154,0.33032330870628357,0.35026854276657104,-0.04719420149922371,0.3680458962917328,0.3569650650024414,-0.030649639666080475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.4746859073638916,0.32870161533355713,-3.900356091435242e-07,0.45580077171325684,0.4676521420478821,-0.0411561094224453,0.4005543887615204,0.5896130800247192,-0.06923479586839676,0.36344197392463684,0.6826452016830444,-0.09712845832109451,0.3408030867576599,0.7567522525787354,-0.11741351336240768,0.26610469818115234,0.5064407587051392,-0.02803216315805912,0.18470066785812378,0.5116385817527771,-0.07230651378631592,0.2548869848251343,0.490651398897171,-0.09388554096221924,0.3073709309101105,0.4863252341747284,-0.09996499866247177,0.2572430968284607,0.4233652651309967,-0.02708079293370247,0.1827036291360855,0.4255264401435852,-0.07293611764907837,0.2660241425037384,0.40949302911758423,-0.083587147295475,0.3113253712654114,0.4058897793292999,-0.0785040631890297,0.26000380516052246,0.34285974502563477,-0.03375782445073128,0.19903463125228882,0.3401027023792267,-0.07264833897352219,0.2762487232685089,0.33549416065216064,-0.06228898465633392,0.3190517723560333,0.3369137644767761,-0.04484478384256363,0.27180197834968567,0.2661181092262268,-0.04467395693063736,0.22509223222732544,0.2595739960670471,-0.06782124936580658,0.2782699167728424,0.2730039358139038,-0.055780407041311264,0.31344762444496155,0.28320690989494324,-0.03936867043375969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.4212683439254761,0.2836735248565674,-5.217320904193912e-07,0.3863503038883209,0.43392273783683777,-0.03712388128042221,0.33032336831092834,0.5663770437240601,-0.06714004278182983,0.28680795431137085,0.6726298332214355,-0.0997050553560257,0.26369452476501465,0.7627819180488586,-0.1255030483007431,0.20097658038139343,0.4625948965549469,-0.0168271716684103,0.10995139181613922,0.45665714144706726,-0.06225704029202461,0.1837233453989029,0.4441261887550354,-0.08890220522880554,0.24262984097003937,0.4438357353210449,-0.09874824434518814,0.19731275737285614,0.3775010108947754,-0.017696579918265343,0.11497197300195694,0.3704703152179718,-0.06303532421588898,0.2034909576177597,0.3652905523777008,-0.07518920302391052,0.2543783485889435,0.3695507049560547,-0.07275346666574478,0.20277781784534454,0.298519492149353,-0.0267055444419384,0.12982848286628723,0.2897358238697052,-0.06433583050966263,0.2120783030986786,0.29394301772117615,-0.051674749702215195,0.26348423957824707,0.30375832319259644,-0.0332995168864727,0.2160557359457016,0.22535505890846252,-0.04017351567745209,0.16101747751235962,0.21802951395511627,-0.05876266211271286,0.21688956022262573,0.2361372411251068,-0.04312615096569061,0.25739240646362305,0.2504289746284485,-0.025637393817305565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.40824389457702637,0.3267105519771576,-4.416186243361153e-07,0.3947862982749939,0.46172717213630676,-0.03538549691438675,0.3557598292827606,0.5832610726356506,-0.06227904558181763,0.33108678460121155,0.6720191836357117,-0.09087735414505005,0.3180122673511505,0.7451509833335876,-0.11377270519733429,0.22460031509399414,0.5017435550689697,-0.017757907509803772,0.15225529670715332,0.5116312503814697,-0.06125080958008766,0.21679170429706573,0.4938589930534363,-0.08674579113721848,0.2670995891094208,0.4846874177455902,-0.09632737189531326,0.21739207208156586,0.42559629678726196,-0.019716642796993256,0.14725540578365326,0.43110203742980957,-0.06457805633544922,0.22410209476947784,0.4188843071460724,-0.07745209336280823,0.26955509185791016,0.41287943720817566,-0.07400093972682953,0.21805021166801453,0.3505794405937195,-0.029342390596866608,0.16091060638427734,0.35635867714881897,-0.0647231936454773,0.23440803587436676,0.35272568464279175,-0.05433450639247894,0.27600497007369995,0.35149946808815,-0.037473395466804504,0.22804594039916992,0.27481013536453247,-0.043107740581035614,0.1831405609846115,0.2776482105255127,-0.060620781034231186,0.23382779955863953,0.2894049286842346,-0.046239566057920456,0.2652631998062134,0.2944034934043884,-0.029279407113790512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
